Volume;env;quartier;dc;zone;type;Application;Cap;Use;Use%
vol_hp_as_rh_d2_50_logs;hp;RH;d2;Int;logs;calia_dv;1.0;0.02;1.9
vol_hp_as_rh_d2_50_logs;hp;RH;d2;Int;logs;apirh_dv3;1.0;0.0;0.0
vol_hp_as_rh_d2_50_logs;hp;RH;d2;Int;logs;geneppi_dv2;1.0;0.0;0.0
vol_hp_as_rh_d2_50_logs;hp;RH;d2;Int;logs;orfee_dv;1.0;0.0;0.0
vol_hp_as_rh_d2_50_logs;hp;RH;d2;Int;logs;mouvin_dv;1.0;0.0;0.1
vol_hp_as_rh_d2_50_logs;hp;RH;d2;Int;logs;mouvin_dv2;1.0;0.0;0.12
vol_hp_as_rh_d2_50_logs;hp;RH;d2;Int;logs;mouvin_dv3;1.0;0.0;0.12
vol_hp_as_rh_d2_50_logs;hp;RH;d2;Int;logs;equilibr_dv;10.0;0.0;0.01
vol_hp_as_rh_d2_50_logs;hp;RH;d2;Int;logs;apirh_dv2;10.0;0.0;0.01
vol_hp_as_rh_d2_50_logs;hp;RH;d2;Int;logs;apirh_dv;10.0;0.0;0.01
vol_hp_as_rh_d2_50_logs;hp;RH;d2;Int;logs;mouvin_dv4;10.0;0.0;0.01
vol_hp_as_ri_d2_50_data;hp;RI;d2;Int;data;edp_dv;400.0;212.0;53.0
vol_hp_as_ri_d2_50_data;hp;RI;d2;Int;data;brpp_dv;30.0;8.26;27.53
vol_hp_as_ri_d2_50_data;hp;RI;d2;Int;data;am3ds_dv;100.0;18.95;18.95
vol_hp_as_ri_d2_50_data;hp;RI;d2;Int;data;brpp2_dv;30.0;19.38;64.6
vol_hp_as_ri_d2_50_data;hp;RI;d2;Int;data;resil_dv;100.0;13.44;13.44
vol_hp_as_ri_d2_50_data;hp;RI;d2;Int;data;resil_dv3;100.0;0.0;0.0
vol_hp_as_ri_d2_50_data;hp;RI;d2;Int;data;csns_dv;10.0;1.59;15.9
vol_hp_as_ri_d2_50_data;hp;RI;d2;Int;data;csns_dv3;5.0;4.6;92.0
vol_hp_as_ri_d2_50_data;hp;RI;d2;Int;data;brpp_qf2;10.0;5.48;54.8
vol_hp_as_ri_d2_50_data;hp;RI;d2;Int;data;csns_qf3;5.0;0.0;0.0
vol_hp_as_ri_d2_50_data;hp;RI;d2;Int;data;brpp_dv2;10.0;7.2;72.0
vol_hp_as_ri_d2_50_data;hp;RI;d2;Int;data;csns_qf2;5.0;0.0;0.0
vol_hp_as_ri_d2_50_data;hp;RI;d2;Int;data;elire_qf7;400.0;51.65;12.91
vol_hp_as_ri_d2_50_data;hp;RI;d2;Int;data;csns_qf;10.0;0.32;3.25
vol_hp_as_ri_d2_50_data;hp;RI;d2;Int;data;elire_dv;50.0;26.62;53.24
vol_hp_as_ri_d2_50_data;hp;RI;d2;Int;data;elire_dv2;1.0;0.5;50.3
vol_hp_as_ri_d2_50_data;hp;RI;d2;Int;data;elire_dv4;1.0;0.25;24.91
vol_hp_as_ri_d2_50_data;hp;RI;d2;Int;data;elire_dv5;1.0;0.33;32.53
vol_hp_as_ri_d2_50_data;hp;RI;d2;Int;data;elire_dv6;1.0;0.63;62.71
vol_hp_as_ri_d2_50_data;hp;RI;d2;Int;data;elire_dv3;1.0;0.31;31.44
vol_hp_as_ri_d2_50_data;hp;RI;d2;Int;data;aireppnet_dv;5.0;0.0;0.0
vol_hp_as_ri_d2_50_data;hp;RI;d2;Int;data;brpp_dv7;10.0;0.85;8.52
vol_hp_as_ri_d2_50_data;hp;RI;d2;Int;data;brpp_dv6;10.0;4.6;46.0
vol_hp_as_ri_d2_50_data;hp;RI;d2;Int;data;brpp_dv4;5.0;3.8;76.0
vol_hp_as_ri_d2_50_data;hp;RI;d2;Int;data;brpp_dv5;10.0;9.89;98.9
vol_hp_as_ri_d2_50_data;hp;RI;d2;Int;data;brpp_dv3;10.0;2.21;22.1
vol_hp_as_ri_d2_50_data;hp;RI;d2;Int;data;aireppnet_dv2;2.0;0.0;0.01
vol_hp_as_ri_d2_50_data;hp;RI;d2;Int;data;edp_dv2;100.0;50.75;50.75
vol_hp_as_ri_d2_50_logs;hp;RI;d2;Int;logs;am3ds_dv;1.0;0.0;0.0
vol_hp_as_ri_d2_50_logs;hp;RI;d2;Int;logs;edp_dv;1.0;0.0;0.2
vol_hp_as_ri_d2_50_logs;hp;RI;d2;Int;logs;brpp_dv2;1.0;0.13;13.11
vol_hp_as_ri_d2_50_logs;hp;RI;d2;Int;logs;resil_dv;1.0;0.0;0.0
vol_hp_as_ri_d2_50_logs;hp;RI;d2;Int;logs;csns_qf3;5.0;0.0;0.0
vol_hp_as_ri_d2_50_logs;hp;RI;d2;Int;logs;resil_dv3;1.0;0.0;0.0
vol_hp_as_ri_d2_50_logs;hp;RI;d2;Int;logs;csns_dv;1.0;0.35;34.51
vol_hp_as_ri_d2_50_logs;hp;RI;d2;Int;logs;elire_qf7;5.0;0.0;0.0
vol_hp_as_ri_d2_50_logs;hp;RI;d2;Int;logs;csns_dv3;5.0;0.46;9.16
vol_hp_as_ri_d2_50_logs;hp;RI;d2;Int;logs;brpp_qf2;1.0;0.0;0.0
vol_hp_as_ri_d2_50_logs;hp;RI;d2;Int;logs;brpp2_dv;1.0;0.0;0.0
vol_hp_as_ri_d2_50_logs;hp;RI;d2;Int;logs;brpp_dv;1.0;0.14;13.6
vol_hp_as_ri_d2_50_logs;hp;RI;d2;Int;logs;csns_qf2;1.0;0.0;0.0
vol_hp_as_ri_d2_50_logs;hp;RI;d2;Int;logs;elire_dv;1.0;0.14;13.96
vol_hp_as_ri_d2_50_logs;hp;RI;d2;Int;logs;csns_qf;1.0;0.04;3.85
vol_hp_as_ri_d2_50_logs;hp;RI;d2;Int;logs;elire_dv2;1.0;0.45;44.74
vol_hp_as_ri_d2_50_logs;hp;RI;d2;Int;logs;elire_dv4;1.0;0.0;0.0
vol_hp_as_ri_d2_50_logs;hp;RI;d2;Int;logs;elire_dv5;1.0;0.05;4.75
vol_hp_as_ri_d2_50_logs;hp;RI;d2;Int;logs;elire_dv6;1.0;0.05;5.07
vol_hp_as_ri_d2_50_logs;hp;RI;d2;Int;logs;elire_dv3;1.0;0.0;0.5
vol_hp_as_ri_d2_50_logs;hp;RI;d2;Int;logs;aireppnet_dv;1.0;0.01;0.74
vol_hp_as_ri_d2_50_logs;hp;RI;d2;Int;logs;brpp_dv7;1.0;0.2;19.74
vol_hp_as_ri_d2_50_logs;hp;RI;d2;Int;logs;brpp_dv6;1.0;0.06;6.36
vol_hp_as_ri_d2_50_logs;hp;RI;d2;Int;logs;brpp_dv4;1.0;0.35;34.66
vol_hp_as_ri_d2_50_logs;hp;RI;d2;Int;logs;brpp_dv5;1.0;0.12;12.15
vol_hp_as_ri_d2_50_logs;hp;RI;d2;Int;logs;brpp_dv3;1.0;0.05;5.04
vol_hp_as_ri_d2_50_logs;hp;RI;d2;Int;logs;aireppnet_dv2;1.0;0.01;0.63
vol_hp_as_ri_d2_50_logs;hp;RI;d2;Int;logs;edp_dv2;1.0;0.07;7.1
vol_hp_as_rp_d2_50_data;hp;RP;d2;Int;data;p7_dv;20.0;12.91;64.55
vol_hp_as_rp_d2_50_data;hp;RP;d2;Int;data;p1_dv2;5.0;1.98;39.6
vol_hp_as_rp_d2_50_data;hp;RP;d2;Int;data;omphale_dv;5.0;0.61;12.26
vol_hp_as_rp_d2_50_data;hp;RP;d2;Int;data;census_dv;20.0;3.81;19.05
vol_hp_as_rp_d2_50_data;hp;RP;d2;Int;data;odic_dv7;1.0;0.76;76.03
vol_hp_as_rp_d2_50_data;hp;RP;d2;Int;data;homere_dv;1.0;0.69;69.11
vol_hp_as_rp_d2_50_data;hp;RP;d2;Int;data;itac_dv3;1.0;0.0;0.0
vol_hp_as_rp_d2_50_data;hp;RP;d2;Int;data;omphale_dv2;1.0;0.02;2.44
vol_hp_as_rp_d2_50_data;hp;RP;d2;Int;data;achille_dv;50.0;32.89;65.78
vol_hp_as_rp_d2_50_data;hp;RP;d2;Int;data;popleg_dv2;1.0;0.0;0.0
vol_hp_as_rp_d2_50_data;hp;RP;d2;Int;data;rca_dv;1.0;0.0;0.0
vol_hp_as_rp_d2_50_data;hp;RP;d2;Int;data;achille_dv2;50.0;22.94;45.88
vol_hp_as_rp_d2_50_data;hp;RP;d2;Int;data;itac_dv;1.0;0.0;0.19
vol_hp_as_rp_d2_50_data;hp;RP;d2;Int;data;p1_dv;5.0;4.31;86.2
vol_hp_as_rp_d2_50_data;hp;RP;d2;Int;data;popleg_dv;10.0;1.72;17.2
vol_hp_as_rp_d2_50_data;hp;RP;d2;Int;data;rorcal_dv2;5.0;1.45;29.0
vol_hp_as_rp_d2_50_data;hp;RP;d2;Int;data;rorcal_dv;10.0;0.36;3.61
vol_hp_as_rp_d2_50_data;hp;RP;d2;Int;data;rpetmoi_dv;10.0;0.0;0.0
vol_hp_as_rp_d2_50_data;hp;RP;d2;Int;data;odic_dv;100.0;53.49;53.49
vol_hp_as_rp_d2_50_data;hp;RP;d2;Int;data;rpetmoi_dv2;1.0;0.0;0.0
vol_hp_as_rp_d2_50_data;hp;RP;d2;Int;data;bpe2_dv2;15.0;4.56;30.4
vol_hp_as_rp_d2_50_data;hp;RP;d2;Int;data;bpe2_dv3;15.0;5.38;35.87
vol_hp_as_rp_d2_50_data;hp;RP;d2;Int;data;rorcal_dv4;1.0;0.0;0.0
vol_hp_as_rp_d2_50_data;hp;RP;d2;Int;data;rca_dv4;1.0;0.0;0.0
vol_hp_as_rp_d2_50_data;hp;RP;d2;Int;data;odic_dv2;1.0;0.89;89.33
vol_hp_as_rp_d2_50_data;hp;RP;d2;Int;data;homere_dv2;1.0;0.0;0.18
vol_hp_as_rp_d2_50_data;hp;RP;d2;Int;data;homere_dv3;1.0;0.55;55.1
vol_hp_as_rp_d2_50_data;hp;RP;d2;Int;data;homere_dv5;1.0;0.09;9.23
vol_hp_as_rp_d2_50_data;hp;RP;d2;Int;data;homere_dv6;1.0;0.12;12.07
vol_hp_as_rp_d2_50_data;hp;RP;d2;Int;data;homere_dv4;1.0;0.01;0.79
vol_hp_as_rp_d2_50_data;hp;RP;d2;Int;data;homere_dv7;1.0;0.0;0.0
vol_hp_as_rp_d2_50_data;hp;RP;d2;Int;data;odic_dv3;700.0;400.0;57.14
vol_hp_as_rp_d2_50_data;hp;RP;d2;Int;data;rorcal_dv3;1.0;0.02;2.0
vol_hp_as_rp_d2_50_data;hp;RP;d2;Int;data;rca_dv2;1.0;0.36;36.41
vol_hp_as_rp_d2_50_data;hp;RP;d2;Int;data;rca_dv3;1.0;0.0;0.0
vol_hp_as_rp_d2_50_data;hp;RP;d2;Int;data;odic_dv5;5.0;0.0;0.0
vol_hp_as_rp_d2_50_data;hp;RP;d2;Int;data;odic_dv6;400.0;2.32;0.58
vol_hp_as_rp_d2_50_data;hp;RP;d2;Int;data;itac_dv2;1.0;0.0;0.22
vol_hp_as_rp_d2_50_data;hp;RP;d2;Int;data;odic_dv4;1.0;0.0;0.0
vol_hp_as_rp_d2_50_data;hp;RP;d2;Int;data;homere_dv8;1.0;0.11;10.7
vol_hp_as_rp_d2_50_logs;hp;RP;d2;Int;logs;p1_dv2;1.0;0.0;0.0
vol_hp_as_rp_d2_50_logs;hp;RP;d2;Int;logs;omphale_dv;1.0;0.0;0.12
vol_hp_as_rp_d2_50_logs;hp;RP;d2;Int;logs;census_dv;1.0;0.0;0.0
vol_hp_as_rp_d2_50_logs;hp;RP;d2;Int;logs;odic_dv;1.0;0.0;0.0
vol_hp_as_rp_d2_50_logs;hp;RP;d2;Int;logs;odic_dv7;1.0;0.0;0.0
vol_hp_as_rp_d2_50_logs;hp;RP;d2;Int;logs;itac_dv3;1.0;0.0;0.0
vol_hp_as_rp_d2_50_logs;hp;RP;d2;Int;logs;popleg_dv2;1.0;0.0;0.0
vol_hp_as_rp_d2_50_logs;hp;RP;d2;Int;logs;p1_dv;1.0;0.0;0.0
vol_hp_as_rp_d2_50_logs;hp;RP;d2;Int;logs;achille_dv2;1.0;0.03;2.58
vol_hp_as_rp_d2_50_logs;hp;RP;d2;Int;logs;homere_dv8;1.0;0.0;0.06
vol_hp_as_rp_d2_50_logs;hp;RP;d2;Int;logs;rorcal_dv;1.0;0.2;19.7
vol_hp_as_rp_d2_50_logs;hp;RP;d2;Int;logs;rca_dv;1.0;0.05;4.75
vol_hp_as_rp_d2_50_logs;hp;RP;d2;Int;logs;itac_dv;1.0;0.0;0.0
vol_hp_as_rp_d2_50_logs;hp;RP;d2;Int;logs;achille_dv;5.0;0.01;0.18
vol_hp_as_rp_d2_50_logs;hp;RP;d2;Int;logs;omphale_dv2;1.0;0.0;0.0
vol_hp_as_rp_d2_50_logs;hp;RP;d2;Int;logs;homere_dv;50.0;0.41;0.81
vol_hp_as_rp_d2_50_logs;hp;RP;d2;Int;logs;p7_dv;1.0;0.0;0.0
vol_hp_as_rp_d2_50_logs;hp;RP;d2;Int;logs;rorcal_dv2;1.0;0.08;7.94
vol_hp_as_rp_d2_50_logs;hp;RP;d2;Int;logs;rpetmoi_dv;1.0;0.0;0.02
vol_hp_as_rp_d2_50_logs;hp;RP;d2;Int;logs;popleg_dv;1.0;0.0;0.04
vol_hp_as_rp_d2_50_logs;hp;RP;d2;Int;logs;rpetmoi_dv2;1.0;0.0;0.02
vol_hp_as_rp_d2_50_logs;hp;RP;d2;Int;logs;bpe2_dv2;1.0;0.02;2.11
vol_hp_as_rp_d2_50_logs;hp;RP;d2;Int;logs;bpe2_dv3;1.0;0.0;0.19
vol_hp_as_rp_d2_50_logs;hp;RP;d2;Int;logs;rorcal_dv4;1.0;0.05;5.25
vol_hp_as_rp_d2_50_logs;hp;RP;d2;Int;logs;rca_dv4;1.0;0.01;1.01
vol_hp_as_rp_d2_50_logs;hp;RP;d2;Int;logs;odic_dv2;1.0;0.0;0.0
vol_hp_as_rp_d2_50_logs;hp;RP;d2;Int;logs;homere_dv2;1.0;0.0;0.05
vol_hp_as_rp_d2_50_logs;hp;RP;d2;Int;logs;homere_dv3;1.0;0.0;0.08
vol_hp_as_rp_d2_50_logs;hp;RP;d2;Int;logs;homere_dv5;1.0;0.01;1.25
vol_hp_as_rp_d2_50_logs;hp;RP;d2;Int;logs;homere_dv6;1.0;0.01;0.78
vol_hp_as_rp_d2_50_logs;hp;RP;d2;Int;logs;homere_dv4;1.0;0.02;1.79
vol_hp_as_rp_d2_50_logs;hp;RP;d2;Int;logs;homere_dv7;1.0;0.0;0.32
vol_hp_as_rp_d2_50_logs;hp;RP;d2;Int;logs;odic_dv3;1.0;0.0;0.0
vol_hp_as_rp_d2_50_logs;hp;RP;d2;Int;logs;rorcal_dv3;1.0;0.03;2.88
vol_hp_as_rp_d2_50_logs;hp;RP;d2;Int;logs;rca_dv2;1.0;0.01;1.35
vol_hp_as_rp_d2_50_logs;hp;RP;d2;Int;logs;rca_dv3;1.0;0.02;1.54
vol_hp_as_rp_d2_50_logs;hp;RP;d2;Int;logs;odic_dv5;1.0;0.0;0.0
vol_hp_as_rp_d2_50_logs;hp;RP;d2;Int;logs;odic_dv6;1.0;0.0;0.0
vol_hp_as_rp_d2_50_logs;hp;RP;d2;Int;logs;itac_dv2;1.0;0.0;0.0
vol_hp_as_rp_d2_50_logs;hp;RP;d2;Int;logs;odic_dv4;1.0;0.0;0.0
vol_hp_as_st_d2_50_data;hp;ST;d2;Int;data;sic_dv6;4.0;0.0;0.0
vol_hp_as_st_d2_50_data;hp;ST;d2;Int;data;bangles_dv;1.0;0.0;0.0
vol_hp_as_st_d2_50_data;hp;ST;d2;Int;data;meshuggah_dv;1.0;0.0;0.0
vol_hp_as_st_d2_50_data;hp;ST;d2;Int;data;stromae_dv;1.0;0.0;0.0
vol_hp_as_st_d2_50_data;hp;ST;d2;Int;data;meshuggah_dv2;1.0;0.0;0.0
vol_hp_as_st_d2_50_data;hp;ST;d2;Int;data;coltrane_dv4;1.0;0.04;4.25
vol_hp_as_st_d2_50_data;hp;ST;d2;Int;data;trust_dv;1.0;0.01;0.53
vol_hp_as_st_d2_50_data;hp;ST;d2;Int;data;rmes_test_dv;1.0;0.0;0.0
vol_hp_as_st_d2_50_data;hp;ST;d2;Int;data;coltrane_dv5;1.0;0.01;0.81
vol_hp_as_st_d2_50_data;hp;ST;d2;Int;data;sicore_dv;1.0;0.0;0.0
vol_hp_as_st_d2_50_data;hp;ST;d2;Int;data;sic_dv4;1.0;0.0;0.0
vol_hp_as_st_d2_50_data;hp;ST;d2;Int;data;sic_dv5;1.0;0.01;0.55
vol_hp_as_st_d2_50_data;hp;ST;d2;Int;data;coltrane_qf2;50.0;0.26;0.52
vol_hp_as_st_d2_50_data;hp;ST;d2;Int;data;eno_dv;1.0;0.0;0.0
vol_hp_as_st_d2_50_data;hp;ST;d2;Int;data;kraftwerk_dv;15.0;9.74;64.93
vol_hp_as_st_d2_50_data;hp;ST;d2;Int;data;nautile_dv;100.0;26.62;26.62
vol_hp_as_st_d2_50_data;hp;ST;d2;Int;data;rmesgncs_dv;1.0;0.44;44.31
vol_hp_as_st_d2_50_data;hp;ST;d2;Int;data;rmes_dv;2.0;1.07;53.5
vol_hp_as_st_d2_50_data;hp;ST;d2;Int;data;coltrane_qf;10.0;0.0;0.0
vol_hp_as_st_d2_50_data;hp;ST;d2;Int;data;protools_dv;1.0;0.0;0.0
vol_hp_as_st_d2_50_data;hp;ST;d2;Int;data;coltrane_dv;10.0;0.0;0.0
vol_hp_as_st_d2_50_data;hp;ST;d2;Int;data;generic_dv;1.0;0.32;32.31
vol_hp_as_st_d2_50_data;hp;ST;d2;Int;data;sic_dv;10.0;2.15;21.5
vol_hp_as_st_d2_50_data;hp;ST;d2;Int;data;genesis_dv;1.0;0.0;0.0
vol_hp_as_st_d2_50_data;hp;ST;d2;Int;data;sicore_dv2;1.0;0.0;0.0
vol_hp_as_st_d2_50_data;hp;ST;d2;Int;data;rem_dv;1.0;0.0;0.0
vol_hp_as_st_d2_50_data;hp;ST;d2;Int;data;rem_dv2;1.0;0.0;0.0
vol_hp_as_st_d2_50_data;hp;ST;d2;Int;data;era_dv2;1.0;0.0;0.0
vol_hp_as_st_d2_50_data;hp;ST;d2;Int;data;era_dv;1.0;0.03;3.34
vol_hp_as_st_d2_50_data;hp;ST;d2;Int;data;protools_dv2;1.0;0.0;0.0
vol_hp_as_st_d2_50_data;hp;ST;d2;Int;data;rmes_dv4;1.0;0.0;0.0
vol_hp_as_st_d2_50_data;hp;ST;d2;Int;data;coltrane_dv2;1.0;0.57;57.43
vol_hp_as_st_d2_50_data;hp;ST;d2;Int;data;messhugah_dv;1.0;0.0;0.0
vol_hp_as_st_d2_50_data;hp;ST;d2;Int;data;sic_dv2;10.0;4.6;46.0
vol_hp_as_st_d2_50_data;hp;ST;d2;Int;data;beatles_dv;1.0;0.0;0.03
vol_hp_as_st_d2_50_data;hp;ST;d2;Int;data;beatles_dv2;1.0;0.96;95.84
vol_hp_as_st_d2_50_data;hp;ST;d2;Int;data;protools_dv3;1.0;0.0;0.0
vol_hp_as_st_d2_50_data;hp;ST;d2;Int;data;beatles_dv3;1.0;0.05;5.42
vol_hp_as_st_d2_50_data;hp;ST;d2;Int;data;rem_dv3;1.0;0.0;0.0
vol_hp_as_st_d2_50_data;hp;ST;d2;Int;data;rmes_dv2;1.0;0.79;78.8
vol_hp_as_st_d2_50_data;hp;ST;d2;Int;data;generic_dv2;5.0;0.44;8.74
vol_hp_as_st_d2_50_data;hp;ST;d2;Int;data;coltrane_dv3;5.0;4.64;92.8
vol_hp_as_st_d2_50_data;hp;ST;d2;Int;data;eno_dv3;1.0;0.0;0.0
vol_hp_as_st_d2_50_data;hp;ST;d2;Int;data;generic_dv3;1.0;0.55;54.64
vol_hp_as_st_d2_50_data;hp;ST;d2;Int;data;generic_dv4;1.0;0.91;90.52
vol_hp_as_st_d2_50_data;hp;ST;d2;Int;data;eno_dv2;1.0;0.0;0.0
vol_hp_as_st_d2_50_data;hp;ST;d2;Int;data;era_dv3;1.0;0.0;0.01
vol_hp_as_st_d2_50_data;hp;ST;d2;Int;data;pogues_dv;1.0;0.0;0.0
vol_hp_as_st_d2_50_data;hp;ST;d2;Int;data;sic_dv3;1.0;0.59;59.05
vol_hp_as_st_d2_50_logs;hp;ST;d2;Int;logs;sic_dv6;4.0;0.0;0.01
vol_hp_as_st_d2_50_logs;hp;ST;d2;Int;logs;meshuggah_dv;2.0;0.0;0.0
vol_hp_as_st_d2_50_logs;hp;ST;d2;Int;logs;coltrane_dv4;1.0;0.03;2.69
vol_hp_as_st_d2_50_logs;hp;ST;d2;Int;logs;sic_dv4;1.0;0.0;0.49
vol_hp_as_st_d2_50_logs;hp;ST;d2;Int;logs;meshuggah_dv2;2.0;0.0;0.0
vol_hp_as_st_d2_50_logs;hp;ST;d2;Int;logs;eno_dv;1.0;0.0;0.0
vol_hp_as_st_d2_50_logs;hp;ST;d2;Int;logs;bangles_dv;1.0;0.0;0.03
vol_hp_as_st_d2_50_logs;hp;ST;d2;Int;logs;stromae_dv;1.0;0.0;0.0
vol_hp_as_st_d2_50_logs;hp;ST;d2;Int;logs;trust_dv;1.0;0.0;0.01
vol_hp_as_st_d2_50_logs;hp;ST;d2;Int;logs;coltrane_dv5;1.0;0.01;1.18
vol_hp_as_st_d2_50_logs;hp;ST;d2;Int;logs;protools_dv;5.0;0.01;0.13
vol_hp_as_st_d2_50_logs;hp;ST;d2;Int;logs;sic_dv5;1.0;0.04;3.97
vol_hp_as_st_d2_50_logs;hp;ST;d2;Int;logs;sicore_dv;1.0;0.71;71.36
vol_hp_as_st_d2_50_logs;hp;ST;d2;Int;logs;rmesgncs_dv;1.0;0.0;0.0
vol_hp_as_st_d2_50_logs;hp;ST;d2;Int;logs;nautile_dv;1.0;0.0;0.0
vol_hp_as_st_d2_50_logs;hp;ST;d2;Int;logs;coltrane_qf;1.0;0.0;0.0
vol_hp_as_st_d2_50_logs;hp;ST;d2;Int;logs;coltrane_dv;1.0;0.0;0.0
vol_hp_as_st_d2_50_logs;hp;ST;d2;Int;logs;rmes_dv;1.0;0.0;0.09
vol_hp_as_st_d2_50_logs;hp;ST;d2;Int;logs;coltrane_qf2;1.0;0.0;0.0
vol_hp_as_st_d2_50_logs;hp;ST;d2;Int;logs;generic_dv;1.0;0.0;0.05
vol_hp_as_st_d2_50_logs;hp;ST;d2;Int;logs;kraftwerk_dv;1.0;0.01;0.75
vol_hp_as_st_d2_50_logs;hp;ST;d2;Int;logs;sic_dv;1.0;0.3;29.99
vol_hp_as_st_d2_50_logs;hp;ST;d2;Int;logs;genesis_dv;1.0;0.0;0.0
vol_hp_as_st_d2_50_logs;hp;ST;d2;Int;logs;sicore_dv2;1.0;0.43;42.99
vol_hp_as_st_d2_50_logs;hp;ST;d2;Int;logs;rem_dv;1.0;0.1;9.51
vol_hp_as_st_d2_50_logs;hp;ST;d2;Int;logs;rem_dv2;1.0;0.3;30.44
vol_hp_as_st_d2_50_logs;hp;ST;d2;Int;logs;era_dv2;1.0;0.1;10.08
vol_hp_as_st_d2_50_logs;hp;ST;d2;Int;logs;era_dv;1.0;0.03;3.38
vol_hp_as_st_d2_50_logs;hp;ST;d2;Int;logs;protools_dv2;5.0;0.0;0.01
vol_hp_as_st_d2_50_logs;hp;ST;d2;Int;logs;rmes_dv4;1.0;0.0;0.0
vol_hp_as_st_d2_50_logs;hp;ST;d2;Int;logs;coltrane_dv2;1.0;0.01;0.76
vol_hp_as_st_d2_50_logs;hp;ST;d2;Int;logs;messhugah_dv;1.0;0.01;1.12
vol_hp_as_st_d2_50_logs;hp;ST;d2;Int;logs;sic_dv2;1.0;0.44;43.51
vol_hp_as_st_d2_50_logs;hp;ST;d2;Int;logs;beatles_dv;1.0;0.01;1.08
vol_hp_as_st_d2_50_logs;hp;ST;d2;Int;logs;beatles_dv2;1.0;0.08;8.37
vol_hp_as_st_d2_50_logs;hp;ST;d2;Int;logs;protools_dv3;5.0;0.0;0.06
vol_hp_as_st_d2_50_logs;hp;ST;d2;Int;logs;beatles_dv3;1.0;0.06;5.78
vol_hp_as_st_d2_50_logs;hp;ST;d2;Int;logs;rem_dv3;1.0;0.24;24.29
vol_hp_as_st_d2_50_logs;hp;ST;d2;Int;logs;rmes_dv2;1.0;0.0;0.22
vol_hp_as_st_d2_50_logs;hp;ST;d2;Int;logs;generic_dv2;2.0;0.02;0.77
vol_hp_as_st_d2_50_logs;hp;ST;d2;Int;logs;coltrane_dv3;1.0;0.11;11.17
vol_hp_as_st_d2_50_logs;hp;ST;d2;Int;logs;eno_dv3;1.0;0.0;0.0
vol_hp_as_st_d2_50_logs;hp;ST;d2;Int;logs;generic_dv3;1.0;0.01;1.42
vol_hp_as_st_d2_50_logs;hp;ST;d2;Int;logs;generic_dv4;1.0;0.0;0.32
vol_hp_as_st_d2_50_logs;hp;ST;d2;Int;logs;eno_dv2;1.0;0.0;0.0
vol_hp_as_st_d2_50_logs;hp;ST;d2;Int;logs;era_dv3;1.0;0.0;0.05
vol_hp_as_st_d2_50_logs;hp;ST;d2;Int;logs;pogues_dv;1.0;0.0;0.0
vol_hp_as_st_d2_50_logs;hp;ST;d2;Int;logs;sic_dv3;1.0;0.29;29.16
vol_hp_as_ut_d2_50_data;hp;UT;d2;Int;data;elastic8_qt;1.0;0.19;19.22
vol_hp_as_ut_d2_50_data;hp;UT;d2;Int;data;sndio_qt;30.0;0.0;0.0
vol_hp_as_ut_d2_50_data;hp;UT;d2;Int;data;sandbox_qt;1.0;0.0;0.0
vol_hp_as_ut_d2_50_data;hp;UT;d2;Int;data;briques_qt;1.0;0.0;0.0
vol_hp_as_ut_d2_50_data;hp;UT;d2;Int;data;pilas_qt;1.0;0.0;0.0
vol_hp_as_ut_d2_50_data;hp;UT;d2;Int;data;coltour_dv;20.0;0.0;0.0
vol_hp_as_ut_d2_50_data;hp;UT;d2;Int;data;snsio_qt;30.0;0.0;0.0
vol_hp_as_ut_d2_50_data;hp;UT;d2;Int;data;oscar_qf;5.0;0.0;0.0
vol_hp_as_ut_d2_50_data;hp;UT;d2;Int;data;coltcour_dv2;20.0;13.81;69.05
vol_hp_as_ut_d2_50_data;hp;UT;d2;Int;data;moba_qt;1.0;0.02;1.73
vol_hp_as_ut_d2_50_data;hp;UT;d2;Int;data;placebo_dv;5.0;1.99;39.8
vol_hp_as_ut_d2_50_data;hp;UT;d2;Int;data;hyperx_dv2;1.0;0.0;0.0
vol_hp_as_ut_d2_50_data;hp;UT;d2;Int;data;editique_dv;10.0;2.45;24.5
vol_hp_as_ut_d2_50_data;hp;UT;d2;Int;data;gravitee_qt;1.0;1.0;100.0
vol_hp_as_ut_d2_50_data;hp;UT;d2;Int;data;hyperx_dv;1.0;0.86;86.06
vol_hp_as_ut_d2_50_data;hp;UT;d2;Int;data;activemq_qt;1.0;0.09;9.45
vol_hp_as_ut_d2_50_data;hp;UT;d2;Int;data;nosql_qt;1.0;0.25;24.88
vol_hp_as_ut_d2_50_data;hp;UT;d2;Int;data;elastic7_qt;1.0;0.0;0.0
vol_hp_as_ut_d2_50_data;hp;UT;d2;Int;data;dspace_qt;1.0;0.0;0.0
vol_hp_as_ut_d2_50_logs;hp;UT;d2;Int;logs;elastic8_qt;1.0;0.0;0.0
vol_hp_as_ut_d2_50_logs;hp;UT;d2;Int;logs;sndio_qt;10.0;0.0;0.03
vol_hp_as_ut_d2_50_logs;hp;UT;d2;Int;logs;sandbox_qt;1.0;0.0;0.0
vol_hp_as_ut_d2_50_logs;hp;UT;d2;Int;logs;briques_qt;1.0;0.0;0.0
vol_hp_as_ut_d2_50_logs;hp;UT;d2;Int;logs;pilas_qt;1.0;0.0;0.0
